protocol,statement-type,predicate,message,code_block,placement,pragma_version,contract_id,block_id,path
frax-solidity,require,_vefxs_max_multiplier >= 0,"""veFXS mul must be >= 0""",,beginning,>=0.6.11,FraxUniV3Farm_Stable,setMultipliers,protocols/frax-solidity/src/hardhat/contracts/Staking/FraxUniV3Farm_Stable.sol
frax-solidity,require,_vefxs_per_frax_for_max_boost > 0,"""veFXS pct max must be >= 0""",,middle,>=0.6.11,FraxUniV3Farm_Stable,setMultipliers,protocols/frax-solidity/src/hardhat/contracts/Staking/FraxUniV3Farm_Stable.sol
frax-solidity,require,_lock_time_for_max_multiplier >= 1,"""Mul max time must be >= 1""",,beginning,>=0.6.11,FraxUniV3Farm_Stable,setLockedNFTTimeForMinAndMaxMultiplier,protocols/frax-solidity/src/hardhat/contracts/Staking/FraxUniV3Farm_Stable.sol
frax-solidity,require,_lock_time_min >= 1,"""Mul min time must be >= 1""",,beginning,>=0.6.11,FraxUniV3Farm_Stable,setLockedNFTTimeForMinAndMaxMultiplier,protocols/frax-solidity/src/hardhat/contracts/Staking/FraxUniV3Farm_Stable.sol
frax-solidity,require,_new_twap_duration <= 3600,"""TWAP too long""",,beginning,>=0.6.11,FraxUniV3Farm_Stable,setTWAP,protocols/frax-solidity/src/hardhat/contracts/Staking/FraxUniV3Farm_Stable.sol
frax-solidity,require,msg.sender == owner || msg.sender == timelock_address,"""Not owner or timelock""",,middle,>=0.6.11,FraxCrossChainFarm,,protocols/frax-solidity/src/hardhat/contracts/Staking/FraxCrossChainFarm.sol
frax-solidity,require,"msg.sender == owner || msg.sender == timelock_address || msg.sender == controller_address, ""Not own, tlk","or ctrlr""",,middle,>=0.6.11,FraxCrossChainFarm,,protocols/frax-solidity/src/hardhat/contracts/Staking/FraxCrossChainFarm.sol
frax-solidity,require,migrationsOn == true,"""Not in migration""",,middle,>=0.6.11,FraxCrossChainFarm,,protocols/frax-solidity/src/hardhat/contracts/Staking/FraxCrossChainFarm.sol
frax-solidity,require,!stakingPaused,"""Staking paused""",,middle,>=0.6.11,FraxCrossChainFarm,,protocols/frax-solidity/src/hardhat/contracts/Staking/FraxCrossChainFarm.sol
frax-solidity,require,valid_migrators[migrator_address],"""Invalid migrator address""",,beginning,>=0.6.11,FraxCrossChainFarm,stakerAllowMigrator,protocols/frax-solidity/src/hardhat/contracts/Staking/FraxCrossChainFarm.sol
frax-solidity,require,!stakingPaused || valid_migrators[msg.sender] == true,"""Staking paused or in migration""",,middle,>=0.6.11,FraxCrossChainFarm,_stakeLocked,protocols/frax-solidity/src/hardhat/contracts/Staking/FraxCrossChainFarm.sol
frax-solidity,require,liquidity > 0,"""Must stake more than zero""",,middle,>=0.6.11,FraxCrossChainFarm,_stakeLocked,protocols/frax-solidity/src/hardhat/contracts/Staking/FraxCrossChainFarm.sol
frax-solidity,require,greylist[staker_address] == false,"""Address has been greylisted""",,middle,>=0.6.11,FraxCrossChainFarm,_stakeLocked,protocols/frax-solidity/src/hardhat/contracts/Staking/FraxCrossChainFarm.sol
frax-solidity,require,secs >= lock_time_min,"""Minimum stake time not met""",,middle,>=0.6.11,FraxCrossChainFarm,_stakeLocked,protocols/frax-solidity/src/hardhat/contracts/Staking/FraxCrossChainFarm.sol
frax-solidity,require,secs <= lock_time_for_max_multiplier,"""Trying to lock for too long""",,middle,>=0.6.11,FraxCrossChainFarm,_stakeLocked,protocols/frax-solidity/src/hardhat/contracts/Staking/FraxCrossChainFarm.sol
frax-solidity,require,withdrawalsPaused == false,"""Withdrawals paused""",,beginning,>=0.6.11,FraxCrossChainFarm,withdrawLocked,protocols/frax-solidity/src/hardhat/contracts/Staking/FraxCrossChainFarm.sol
frax-solidity,require,thisStake.kek_id == kek_id,"""Stake not found""",,middle,>=0.6.11,FraxCrossChainFarm,_withdrawLocked,protocols/frax-solidity/src/hardhat/contracts/Staking/FraxCrossChainFarm.sol
frax-solidity,require,block.timestamp >= thisStake.ending_timestamp || stakesUnlocked == true || valid_migrators[msg.sender] == true,"""Stake is still locked!""",,middle,>=0.6.11,FraxCrossChainFarm,_withdrawLocked,protocols/frax-solidity/src/hardhat/contracts/Staking/FraxCrossChainFarm.sol
frax-solidity,require,rewardsCollectionPaused == false,"""Rewards collection paused""",,beginning,>=0.6.11,FraxCrossChainFarm,getReward,protocols/frax-solidity/src/hardhat/contracts/Staking/FraxCrossChainFarm.sol
frax-solidity,require,isInitialized,"""Contract not initialized""",,beginning,>=0.6.11,FraxCrossChainFarm,sync,protocols/frax-solidity/src/hardhat/contracts/Staking/FraxCrossChainFarm.sol
frax-solidity,require,!isInitialized,"""Already initialized""",,beginning,>=0.6.11,FraxCrossChainFarm,initializeDefault,protocols/frax-solidity/src/hardhat/contracts/Staking/FraxCrossChainFarm.sol
frax-solidity,require,staker_allowed_migrators[staker_address][msg.sender] && valid_migrators[msg.sender],"""Mig. invalid or unapproved""",,beginning,>=0.6.11,FraxCrossChainFarm,migrator_stakeLocked_for,protocols/frax-solidity/src/hardhat/contracts/Staking/FraxCrossChainFarm.sol
frax-solidity,require,staker_allowed_migrators[staker_address][msg.sender] && valid_migrators[msg.sender],"""Mig. invalid or unapproved""",,beginning,>=0.6.11,FraxCrossChainFarm,migrator_stakeLocked_for,protocols/frax-solidity/src/hardhat/contracts/Staking/FraxCrossChainFarm.sol
frax-solidity,require,valid_migrators[migrator_address] == true,"""Address nonexistent""",,beginning,>=0.6.11,FraxCrossChainFarm,removeMigrator,protocols/frax-solidity/src/hardhat/contracts/Staking/FraxCrossChainFarm.sol
frax-solidity,require,tokenAddress != address(stakingToken),"""Not in migration""",,end,>=0.6.11,FraxCrossChainFarm,recoverERC20,protocols/frax-solidity/src/hardhat/contracts/Staking/FraxCrossChainFarm.sol
frax-solidity,require,_lock_max_multiplier >= MULTIPLIER_PRECISION,"""Mult must be >= MULTIPLIER_PRECISION""",,beginning,>=0.6.11,FraxCrossChainFarm,setMultipliers,protocols/frax-solidity/src/hardhat/contracts/Staking/FraxCrossChainFarm.sol
frax-solidity,require,_vefxs_max_multiplier >= 0,"""veFXS mul must be >= 0""",,beginning,>=0.6.11,FraxCrossChainFarm,setMultipliers,protocols/frax-solidity/src/hardhat/contracts/Staking/FraxCrossChainFarm.sol
frax-solidity,require,_vefxs_per_frax_for_max_boost > 0,"""veFXS pct max must be >= 0""",,middle,>=0.6.11,FraxCrossChainFarm,setMultipliers,protocols/frax-solidity/src/hardhat/contracts/Staking/FraxCrossChainFarm.sol
frax-solidity,require,_lock_time_for_max_multiplier >= 1,"""Mul max time must be >= 1""",,beginning,>=0.6.11,FraxCrossChainFarm,setLockedStakeTimeForMinAndMaxMultiplier,protocols/frax-solidity/src/hardhat/contracts/Staking/FraxCrossChainFarm.sol
frax-solidity,require,_lock_time_min >= 1,"""Mul min time must be >= 1""",,beginning,>=0.6.11,FraxCrossChainFarm,setLockedStakeTimeForMinAndMaxMultiplier,protocols/frax-solidity/src/hardhat/contracts/Staking/FraxCrossChainFarm.sol
frax-solidity,require,msg.sender == nominatedOwner,"""You must be nominated before you can accept ownership""",,beginning,>=0.6.11,Owned_Proxy,acceptOwnership,protocols/frax-solidity/src/hardhat/contracts/Staking/Owned_Proxy.sol
frax-solidity,require,msg.sender == owner,"""Only the contract owner may perform this action""",,,>=0.6.11,,,protocols/frax-solidity/src/hardhat/contracts/Staking/Owned_Proxy.sol
frax-solidity,require,_liquidity > 0,"""Stake not found""",,middle,>=0.8.0,FraxFarmRageQuitter_Saddle_L2D4,ragequitOne,protocols/frax-solidity/src/hardhat/contracts/Staking/FraxFarmRageQuitter_Saddle_L2D4.sol
frax-solidity,require,_totalLiquidity > 0,"""Nothing to unlock""",,middle,>=0.8.0,FraxFarmRageQuitter_Saddle_L2D4,ragequitAll,protocols/frax-solidity/src/hardhat/contracts/Staking/FraxFarmRageQuitter_Saddle_L2D4.sol
frax-solidity,require,msg.sender == rewardsDistribution,"""Caller is not RewardsDistribution contract""",,middle,>=0.6.11,RewardsDistributionRecipient,setRewardsDistribution,protocols/frax-solidity/src/hardhat/contracts/Staking/RewardsDistributionRecipient.sol
frax-solidity,require,msg.sender == owner || msg.sender == timelock_address,"""Not owner or timelock""",,middle,>=0.8.0,FraxCrossChainFarmV3_ERC20_Pos_Rebase,,protocols/frax-solidity/src/hardhat/contracts/Staking/FraxCrossChainFarmV3_Pos_Rebase.sol
frax-solidity,require,"msg.sender == owner || msg.sender == timelock_address || msg.sender == controller_address, ""Not own, tlk","or ctrlr""",,middle,>=0.8.0,FraxCrossChainFarmV3_ERC20_Pos_Rebase,,protocols/frax-solidity/src/hardhat/contracts/Staking/FraxCrossChainFarmV3_Pos_Rebase.sol
frax-solidity,require,migrationsOn == true,"""Not in migration""",,middle,>=0.8.0,FraxCrossChainFarmV3_ERC20_Pos_Rebase,,protocols/frax-solidity/src/hardhat/contracts/Staking/FraxCrossChainFarmV3_Pos_Rebase.sol
frax-solidity,require,!stakingPaused,"""Staking paused""",,middle,>=0.8.0,FraxCrossChainFarmV3_ERC20_Pos_Rebase,,protocols/frax-solidity/src/hardhat/contracts/Staking/FraxCrossChainFarmV3_Pos_Rebase.sol
frax-solidity,require,locked_stake.kek_id == kek_id,"""Stake not found""",,end,>=0.8.0,FraxCrossChainFarmV3_ERC20_Pos_Rebase,_getStake,protocols/frax-solidity/src/hardhat/contracts/Staking/FraxCrossChainFarmV3_Pos_Rebase.sol
frax-solidity,require,!stakingPaused,"""Staking paused""",,middle,>=0.8.0,FraxCrossChainFarmV3_ERC20_Pos_Rebase,,protocols/frax-solidity/src/hardhat/contracts/Staking/FraxCrossChainFarmV3_Pos_Rebase.sol
frax-solidity,require,addl_liq >= 0,"""Must be nonzero""",,middle,>=0.8.0,FraxCrossChainFarmV3_ERC20_Pos_Rebase,lockAdditional,protocols/frax-solidity/src/hardhat/contracts/Staking/FraxCrossChainFarmV3_Pos_Rebase.sol
frax-solidity,require,!stakingPaused,"""Staking paused""",,middle,>=0.8.0,FraxCrossChainFarmV3_ERC20_Pos_Rebase,,protocols/frax-solidity/src/hardhat/contracts/Staking/FraxCrossChainFarmV3_Pos_Rebase.sol
frax-solidity,require,new_ending_ts > block.timestamp,"""Must be in the future""",,middle,>=0.8.0,FraxCrossChainFarmV3_ERC20_Pos_Rebase,lockLonger,protocols/frax-solidity/src/hardhat/contracts/Staking/FraxCrossChainFarmV3_Pos_Rebase.sol
frax-solidity,require,new_secs > time_left,"""Cannot shorten lock time""",,middle,>=0.8.0,FraxCrossChainFarmV3_ERC20_Pos_Rebase,lockLonger,protocols/frax-solidity/src/hardhat/contracts/Staking/FraxCrossChainFarmV3_Pos_Rebase.sol
frax-solidity,require,new_secs >= lock_time_min,"""Minimum stake time not met""",,middle,>=0.8.0,FraxCrossChainFarmV3_ERC20_Pos_Rebase,lockLonger,protocols/frax-solidity/src/hardhat/contracts/Staking/FraxCrossChainFarmV3_Pos_Rebase.sol
frax-solidity,require,new_secs <= lock_time_for_max_multiplier,"""Trying to lock for too long""",,middle,>=0.8.0,FraxCrossChainFarmV3_ERC20_Pos_Rebase,lockLonger,protocols/frax-solidity/src/hardhat/contracts/Staking/FraxCrossChainFarmV3_Pos_Rebase.sol
frax-solidity,require,valid_migrators[migrator_address],"""Invalid migrator address""",,beginning,>=0.8.0,FraxCrossChainFarmV3_ERC20_Pos_Rebase,stakerAllowMigrator,protocols/frax-solidity/src/hardhat/contracts/Staking/FraxCrossChainFarmV3_Pos_Rebase.sol
frax-solidity,require,!stakingPaused || valid_migrators[msg.sender] == true,"""Staking paused or in migration""",,middle,>=0.8.0,FraxCrossChainFarmV3_ERC20_Pos_Rebase,_stakeLocked,protocols/frax-solidity/src/hardhat/contracts/Staking/FraxCrossChainFarmV3_Pos_Rebase.sol
frax-solidity,require,liquidity > 0,"""Must stake more than zero""",,middle,>=0.8.0,FraxCrossChainFarmV3_ERC20_Pos_Rebase,_stakeLocked,protocols/frax-solidity/src/hardhat/contracts/Staking/FraxCrossChainFarmV3_Pos_Rebase.sol
frax-solidity,require,secs >= lock_time_min,"""Minimum stake time not met""",,middle,>=0.8.0,FraxCrossChainFarmV3_ERC20_Pos_Rebase,lockLonger,protocols/frax-solidity/src/hardhat/contracts/Staking/FraxCrossChainFarmV3_Pos_Rebase.sol
frax-solidity,require,secs <= lock_time_for_max_multiplier,"""Trying to lock for too long""",,middle,>=0.8.0,FraxCrossChainFarmV3_ERC20_Pos_Rebase,lockLonger,protocols/frax-solidity/src/hardhat/contracts/Staking/FraxCrossChainFarmV3_Pos_Rebase.sol
frax-solidity,require,withdrawalsPaused == false,"""Withdrawals paused""",,beginning,>=0.8.0,FraxCrossChainFarmV3_ERC20_Pos_Rebase,withdrawLocked,protocols/frax-solidity/src/hardhat/contracts/Staking/FraxCrossChainFarmV3_Pos_Rebase.sol
frax-solidity,require,thisStake.kek_id == kek_id,"""Stake not found""",,middle,>=0.8.0,FraxCrossChainFarmV3_ERC20_Pos_Rebase,_withdrawLocked,protocols/frax-solidity/src/hardhat/contracts/Staking/FraxCrossChainFarmV3_Pos_Rebase.sol
frax-solidity,require,block.timestamp >= thisStake.ending_timestamp || stakesUnlocked == true || valid_migrators[msg.sender] == true,"""Stake is still locked!""",,middle,>=0.8.0,FraxCrossChainFarmV3_ERC20_Pos_Rebase,_withdrawLocked,protocols/frax-solidity/src/hardhat/contracts/Staking/FraxCrossChainFarmV3_Pos_Rebase.sol
frax-solidity,require,rewardsCollectionPaused == false,"""Rewards collection paused""",,beginning,>=0.8.0,FraxCrossChainFarmV3_ERC20_Pos_Rebase,getReward,protocols/frax-solidity/src/hardhat/contracts/Staking/FraxCrossChainFarmV3_Pos_Rebase.sol
frax-solidity,require,isInitialized,"""Contract not initialized""",,beginning,>=0.8.0,FraxCrossChainFarmV3_ERC20_Pos_Rebase,sync,protocols/frax-solidity/src/hardhat/contracts/Staking/FraxCrossChainFarmV3_Pos_Rebase.sol
frax-solidity,require,!isInitialized,"""Already initialized""",,beginning,>=0.8.0,FraxCrossChainFarmV3_ERC20_Pos_Rebase,initializeDefault,protocols/frax-solidity/src/hardhat/contracts/Staking/FraxCrossChainFarmV3_Pos_Rebase.sol
frax-solidity,require,staker_allowed_migrators[staker_address][msg.sender] && valid_migrators[msg.sender],"""Mig. invalid or unapproved""",,beginning,>=0.8.0,FraxCrossChainFarmV3_ERC20_Pos_Rebase,migrator_stakeLocked_for,protocols/frax-solidity/src/hardhat/contracts/Staking/FraxCrossChainFarmV3_Pos_Rebase.sol
frax-solidity,require,staker_allowed_migrators[staker_address][msg.sender] && valid_migrators[msg.sender],"""Mig. invalid or unapproved""",,beginning,>=0.8.0,FraxCrossChainFarmV3_ERC20_Pos_Rebase,migrator_stakeLocked_for,protocols/frax-solidity/src/hardhat/contracts/Staking/FraxCrossChainFarmV3_Pos_Rebase.sol
frax-solidity,require,valid_migrators[migrator_address] == true,"""Address nonexistent""",,beginning,>=0.8.0,FraxCrossChainFarmV3_ERC20_Pos_Rebase,removeMigrator,protocols/frax-solidity/src/hardhat/contracts/Staking/FraxCrossChainFarmV3_Pos_Rebase.sol
frax-solidity,require,tokenAddress != address(stakingToken),"""Not in migration""",,end,>=0.8.0,FraxCrossChainFarmV3_ERC20_Pos_Rebase,recoverERC20,protocols/frax-solidity/src/hardhat/contracts/Staking/FraxCrossChainFarmV3_Pos_Rebase.sol
frax-solidity,require,_lock_max_multiplier >= MULTIPLIER_PRECISION,"""Mult must be >= MULTIPLIER_PRECISION""",,beginning,>=0.8.0,FraxCrossChainFarmV3_ERC20_Pos_Rebase,setMultipliers,protocols/frax-solidity/src/hardhat/contracts/Staking/FraxCrossChainFarmV3_Pos_Rebase.sol
frax-solidity,require,_vefxs_max_multiplier >= 0,"""veFXS mul must be >= 0""",,beginning,>=0.8.0,FraxCrossChainFarmV3_ERC20_Pos_Rebase,setMultipliers,protocols/frax-solidity/src/hardhat/contracts/Staking/FraxCrossChainFarmV3_Pos_Rebase.sol
frax-solidity,require,_vefxs_per_frax_for_max_boost > 0,"""veFXS pct max must be >= 0""",,middle,>=0.8.0,FraxCrossChainFarmV3_ERC20_Pos_Rebase,setMultipliers,protocols/frax-solidity/src/hardhat/contracts/Staking/FraxCrossChainFarmV3_Pos_Rebase.sol
frax-solidity,require,_lock_time_for_max_multiplier >= 1,"""Mul max time must be >= 1""",,beginning,>=0.8.0,FraxCrossChainFarmV3_ERC20_Pos_Rebase,setLockedStakeTimeForMinAndMaxMultiplier,protocols/frax-solidity/src/hardhat/contracts/Staking/FraxCrossChainFarmV3_Pos_Rebase.sol
frax-solidity,require,_lock_time_min >= 1,"""Mul min time must be >= 1""",,beginning,>=0.8.0,FraxCrossChainFarmV3_ERC20_Pos_Rebase,setLockedStakeTimeForMinAndMaxMultiplier,protocols/frax-solidity/src/hardhat/contracts/Staking/FraxCrossChainFarmV3_Pos_Rebase.sol
frax-solidity,require,_liquidity > 0,"""Stake not found""",,middle,>=0.8.0,FraxFarmRageQuitter_mStable,ragequitOne,protocols/frax-solidity/src/hardhat/contracts/Staking/FraxFarmRageQuitter_mStable.sol
frax-solidity,require,_totalLiquidity > 0,"""Nothing to unlock""",,middle,>=0.8.0,FraxFarmRageQuitter_mStable,ragequitAll,protocols/frax-solidity/src/hardhat/contracts/Staking/FraxFarmRageQuitter_mStable.sol
frax-solidity,require,price >= 0 && updatedAt!= 0 && answeredInRound >= roundID,"""Invalid chainlink price""",,middle,>=0.8.0,FraxUnifiedFarm_ERC20_Convex_frxETH,getLatestETHPriceE8,protocols/frax-solidity/src/hardhat/contracts/Staking/Variants/FraxUnifiedFarm_ERC20_Convex_frxETH.sol
frax-solidity,require,_eth_usd_oracle_address != address(0),"""Zero address detected""",,beginning,>=0.8.0,FraxUnifiedFarm_ERC20_Convex_frxETH,setETHUSDOracle,protocols/frax-solidity/src/hardhat/contracts/Staking/Variants/FraxUnifiedFarm_ERC20_Convex_frxETH.sol
frax-solidity,require,msg.sender == owner,,,beginning,^0.6.11,SigRelayer2,setGovernorBravo,protocols/frax-solidity/src/hardhat/contracts/Governance/SigRelayer2.sol
frax-solidity,require,signatory != address(0),"""invalid signature""",,middle,^0.6.11,SigRelayer2,signatoryFromDelegateSig,protocols/frax-solidity/src/hardhat/contracts/Governance/SigRelayer2.sol
frax-solidity,require,now <= expiry,"""signature expired""",,end,^0.6.11,SigRelayer2,signatoryFromDelegateSig,protocols/frax-solidity/src/hardhat/contracts/Governance/SigRelayer2.sol
frax-solidity,require,signatory != address(0),"""invalid signature""",,middle,^0.6.11,SigRelayer2,signatoryFromDelegateSig,protocols/frax-solidity/src/hardhat/contracts/Governance/SigRelayer2.sol
frax-solidity,require,"fxs.getPriorVotes(msg.sender, sub256(block.number, 1)) >= proposalThreshold()","""GovernorAlpha::propose: proposer votes below proposal threshold""",,beginning,0.6.11,GovernorAlpha,propose,protocols/frax-solidity/src/hardhat/contracts/Governance/Governance.sol
frax-solidity,require,targets.length == values.length && targets.length == signatures.length && targets.length == calldatas.length,"""GovernorAlpha::propose: proposal function information arity mismatch""",,,0.6.11,,,protocols/frax-solidity/src/hardhat/contracts/Governance/Governance.sol
frax-solidity,require,targets.length != 0,"""GovernorAlpha::propose: must provide actions""",,middle,0.6.11,GovernorAlpha,propose,protocols/frax-solidity/src/hardhat/contracts/Governance/Governance.sol
frax-solidity,require,targets.length <= proposalMaxOperations(),"""GovernorAlpha::propose: too many actions""",,middle,0.6.11,GovernorAlpha,propose,protocols/frax-solidity/src/hardhat/contracts/Governance/Governance.sol
frax-solidity,require,"proposersLatestProposalState != ProposalState.Active, ""GovernorAlpha::propose: one live proposal per proposer","found an already active proposal""",,,0.6.11,,,protocols/frax-solidity/src/hardhat/contracts/Governance/Governance.sol
frax-solidity,require,"proposersLatestProposalState != ProposalState.Pending, ""GovernorAlpha::propose: one live proposal per proposer","found an already pending proposal""",,,0.6.11,,,protocols/frax-solidity/src/hardhat/contracts/Governance/Governance.sol
frax-solidity,require,state(proposalId) == ProposalState.Succeeded,"""GovernorAlpha::queue: proposal can only be queued if it succeeded""",,beginning,0.6.11,GovernorAlpha,queue,protocols/frax-solidity/src/hardhat/contracts/Governance/Governance.sol
frax-solidity,require,"!timelock.queuedTransactions(keccak256(abi.encode(target, value, signature, data, eta)))","""GovernorAlpha::_queueOrRevert: proposal action already queued at eta""",,beginning,0.6.11,GovernorAlpha,_queueOrRevert,protocols/frax-solidity/src/hardhat/contracts/Governance/Governance.sol
frax-solidity,require,state(proposalId) == ProposalState.Queued,"""GovernorAlpha::execute: proposal can only be executed if it is queued""",,beginning,0.6.11,GovernorAlpha,execute,protocols/frax-solidity/src/hardhat/contracts/Governance/Governance.sol
frax-solidity,require,_state != ProposalState.Executed,"""GovernorAlpha::cancel: cannot cancel executed proposal""",,beginning,0.6.11,GovernorAlpha,cancel,protocols/frax-solidity/src/hardhat/contracts/Governance/Governance.sol
frax-solidity,require,"msg.sender == guardian || fxs.getPriorVotes(proposal.proposer, sub256(block.number, 1)) < proposalThreshold()","""GovernorAlpha::cancel: proposer at or above threshold""",,middle,0.6.11,GovernorAlpha,cancel,protocols/frax-solidity/src/hardhat/contracts/Governance/Governance.sol
frax-solidity,require,proposalCount >= proposalId && proposalId > 0,"""GovernorAlpha::state: invalid proposal id""",,beginning,0.6.11,GovernorAlpha,state,protocols/frax-solidity/src/hardhat/contracts/Governance/Governance.sol
frax-solidity,require,signatory != address(0),"""GovernorAlpha::castVoteBySig: invalid signature""",,end,0.6.11,GovernorAlpha,castVoteBySig,protocols/frax-solidity/src/hardhat/contracts/Governance/Governance.sol
frax-solidity,require,state(proposalId) == ProposalState.Active,"""GovernorAlpha::_castVote: voting is closed""",,beginning,0.6.11,GovernorAlpha,_castVote,protocols/frax-solidity/src/hardhat/contracts/Governance/Governance.sol
frax-solidity,require,receipt.hasVoted == false,"""GovernorAlpha::_castVote: voter already voted""",,middle,0.6.11,GovernorAlpha,_castVote,protocols/frax-solidity/src/hardhat/contracts/Governance/Governance.sol
frax-solidity,require,msg.sender == guardian,"""GovernorAlpha::__acceptAdmin: sender must be gov guardian""",,middle,0.6.11,GovernorAlpha,cancel,protocols/frax-solidity/src/hardhat/contracts/Governance/Governance.sol
frax-solidity,require,msg.sender == guardian,"""GovernorAlpha::__abdicate: sender must be gov guardian""",,middle,0.6.11,GovernorAlpha,cancel,protocols/frax-solidity/src/hardhat/contracts/Governance/Governance.sol
frax-solidity,require,msg.sender == guardian,"""GovernorAlpha::__setVotingPeriod: sender must be gov guardian""",,middle,0.6.11,GovernorAlpha,cancel,protocols/frax-solidity/src/hardhat/contracts/Governance/Governance.sol
frax-solidity,require,msg.sender == guardian,"""GovernorAlpha::__setTimelockAddress: sender must be gov guardian""",,middle,0.6.11,GovernorAlpha,cancel,protocols/frax-solidity/src/hardhat/contracts/Governance/Governance.sol
frax-solidity,require,msg.sender == guardian,"""GovernorAlpha::__queueSetTimelockPendingAdmin: sender must be gov guardian""",,middle,0.6.11,GovernorAlpha,cancel,protocols/frax-solidity/src/hardhat/contracts/Governance/Governance.sol
frax-solidity,require,msg.sender == guardian,"""GovernorAlpha::__executeSetTimelockPendingAdmin: sender must be gov guardian""",,middle,0.6.11,GovernorAlpha,cancel,protocols/frax-solidity/src/hardhat/contracts/Governance/Governance.sol
frax-solidity,require,c >= a,"""addition overflow""",,beginning,0.6.11,GovernorAlpha,add256,protocols/frax-solidity/src/hardhat/contracts/Governance/Governance.sol
frax-solidity,require,b <= a,"""subtraction underflow""",,beginning,0.6.11,GovernorAlpha,sub256,protocols/frax-solidity/src/hardhat/contracts/Governance/Governance.sol
frax-solidity,require,delay_ >= MINIMUM_DELAY,"""Timelock::constructor: Delay must exceed minimum delay.""",,middle,>=0.6.11,Timelock,,protocols/frax-solidity/src/hardhat/contracts/Governance/Timelock.sol
frax-solidity,require,delay_ <= MAXIMUM_DELAY,"""Timelock::setDelay: Delay must not exceed maximum delay.""",,middle,>=0.6.11,Timelock,,protocols/frax-solidity/src/hardhat/contracts/Governance/Timelock.sol
frax-solidity,require,msg.sender == address(this),"""Timelock::setDelay: Call must come from Timelock.""",,beginning,>=0.6.11,Timelock,setDelay,protocols/frax-solidity/src/hardhat/contracts/Governance/Timelock.sol
frax-solidity,require,delay_ >= MINIMUM_DELAY,"""Timelock::setDelay: Delay must exceed minimum delay.""",,middle,>=0.6.11,Timelock,,protocols/frax-solidity/src/hardhat/contracts/Governance/Timelock.sol
frax-solidity,require,delay_ <= MAXIMUM_DELAY,"""Timelock::setDelay: Delay must not exceed maximum delay.""",,middle,>=0.6.11,Timelock,,protocols/frax-solidity/src/hardhat/contracts/Governance/Timelock.sol
frax-solidity,require,msg.sender == pendingAdmin,"""Timelock::acceptAdmin: Call must come from pendingAdmin.""",,beginning,>=0.6.11,Timelock,acceptAdmin,protocols/frax-solidity/src/hardhat/contracts/Governance/Timelock.sol
frax-solidity,require,msg.sender == address(this),"""Timelock::setPendingAdmin: Call must come from Timelock.""",,beginning,>=0.6.11,Timelock,setDelay,protocols/frax-solidity/src/hardhat/contracts/Governance/Timelock.sol
frax-solidity,require,msg.sender == admin,"""Timelock::queueTransaction: Call must come from admin.""",,beginning,>=0.6.11,Timelock,queueTransaction,protocols/frax-solidity/src/hardhat/contracts/Governance/Timelock.sol
frax-solidity,require,eta >= getBlockTimestamp().add(delay),"""Timelock::queueTransaction: Estimated execution block must satisfy delay.""",,beginning,>=0.6.11,Timelock,queueTransaction,protocols/frax-solidity/src/hardhat/contracts/Governance/Timelock.sol
frax-solidity,require,msg.sender == admin,"""Timelock::cancelTransaction: Call must come from admin.""",,beginning,>=0.6.11,Timelock,queueTransaction,protocols/frax-solidity/src/hardhat/contracts/Governance/Timelock.sol
frax-solidity,require,msg.sender == admin,"""Timelock::executeTransaction: Call must come from admin.""",,beginning,>=0.6.11,Timelock,queueTransaction,protocols/frax-solidity/src/hardhat/contracts/Governance/Timelock.sol
frax-solidity,require,queuedTransactions[txHash],"""Timelock::executeTransaction: Transaction hasn't been queued.""",,middle,>=0.6.11,Timelock,executeTransaction,protocols/frax-solidity/src/hardhat/contracts/Governance/Timelock.sol
frax-solidity,require,getBlockTimestamp() >= eta,"""Timelock::executeTransaction: Transaction hasn't surpassed time lock.""",,middle,>=0.6.11,Timelock,executeTransaction,protocols/frax-solidity/src/hardhat/contracts/Governance/Timelock.sol
frax-solidity,require,getBlockTimestamp() <= eta.add(GRACE_PERIOD),"""Timelock::executeTransaction: Transaction is stale.""",,middle,>=0.6.11,Timelock,executeTransaction,protocols/frax-solidity/src/hardhat/contracts/Governance/Timelock.sol
frax-solidity,require,success,"""Timelock::executeTransaction: Transaction execution reverted.""",,middle,>=0.6.11,Timelock,executeTransaction,protocols/frax-solidity/src/hardhat/contracts/Governance/Timelock.sol
frax-solidity,require,"hasRole(_roles[role].adminRole, _msgSender())","""AccessControl: sender must be an admin to grant""",,beginning,>=0.6.11,AccessControl,grantRole,protocols/frax-solidity/src/hardhat/contracts/Governance/AccessControl.sol
frax-solidity,require,"hasRole(_roles[role].adminRole, _msgSender())","""AccessControl: sender must be an admin to revoke""",,beginning,>=0.6.11,AccessControl,grantRole,protocols/frax-solidity/src/hardhat/contracts/Governance/AccessControl.sol
frax-solidity,require,account == _msgSender(),"""AccessControl: can only renounce roles for self""",,beginning,>=0.6.11,AccessControl,renounceRole,protocols/frax-solidity/src/hardhat/contracts/Governance/AccessControl.sol
frax-solidity,require,deadline >= block.timestamp,,,beginning,^0.8.0,FraxswapERC20,permit,protocols/frax-solidity/src/hardhat/contracts/Fraxswap/core/FraxswapERC20.sol
